student_id,semester,subject,assignment_marks,quiz_marks,attendance_percentage,midterm_marks,previous_cgpa,final_marks,final_grade
CSE0549,4,Operating Systems,4,9,100,14,3.45,30,B
CSE0549,4,Computer Architecture,3,9,59,10,3.45,27,C
CSE0549,4,Signals,3,8,77,17,3.45,32,B
CSE0549,4,Theory of Computation,4,2,83,13,3.45,22,D
CSE0549,5,Computer Networks,2,6,80,29,3.45,36,A
CSE0549,5,Software Engineering,0,9,79,21,3.45,44,A
CSE0549,5,Microprocessors,3,3,63,21,3.45,18,D
CSE0549,5,Artificial Intelligence,5,6,55,25,3.45,41,A
CSE0549,5,Compiler Design,0,6,60,11,3.45,26,D
CSE0549,6,Machine Learning,5,8,61,7,3.45,14,F
CSE0549,6,Distributed Systems,0,4,53,10,3.45,16,F
CSE0549,6,Information Security,4,7,51,18,3.45,42,A-
CSE0549,6,Computer Graphics,2,8,76,27,3.45,40,A+
CSE0549,6,Data Mining,4,6,91,19,3.45,27,B
CSE0549,7,Deep Learning,2,4,55,8,3.45,21,F
CSE0549,7,Cloud Computing,0,4,58,13,3.45,20,F
CSE0549,7,Cyber Security,3,2,61,7,3.45,12,F
CSE0549,7,Big Data Analytics,3,5,80,19,3.45,36,B+
CSE0549,7,Research Methodology,2,8,97,30,3.45,46,A+
CSE0549,8,Blockchain,2,4,91,24,3.45,31,B+
CSE0549,8,IoT,2,10,52,29,3.45,49,A+
CSE0549,8,Advanced AI,2,10,77,8,3.45,13,F
CSE0549,8,Project Thesis,3,8,97,30,3.45,41,A+
CSE0549,8,Entrepreneurship,0,6,92,8,3.45,11,F
CSE0550,1,Structured Programming,0,7,73,28,2.56,35,A-
CSE0550,1,Discrete Mathematics,3,10,90,17,2.56,29,B
CSE0550,1,Calculus,0,0,80,27,2.56,34,B+
CSE0550,1,Physics,5,4,81,9,2.56,13,F
CSE0550,1,English,5,5,50,24,2.56,33,B+
CSE0550,2,Data Structures,2,6,77,21,2.56,35,B+
CSE0550,2,Digital Logic,1,10,73,6,2.56,17,F
CSE0550,2,Linear Algebra,3,2,85,29,2.56,38,A
CSE0550,2,Chemistry,4,10,81,24,2.56,49,A+
CSE0550,2,Statistics,4,5,98,14,2.56,25,C
CSE0550,3,Algorithms,2,10,97,18,2.56,43,A
CSE0550,3,OOP,1,0,91,7,2.56,14,F
CSE0550,3,Numerical Methods,4,1,55,10,2.56,18,F
CSE0550,3,Electronic Devices,2,5,52,25,2.56,44,A
CSE0550,3,Probability,2,5,69,29,2.56,48,A+
CSE0550,4,Database Systems,4,8,52,11,2.56,25,C
CSE0550,4,Operating Systems,0,3,72,15,2.56,20,D
CSE0550,4,Computer Architecture,1,0,85,7,2.56,6,F
CSE0550,4,Signals,2,10,66,23,2.56,41,A
CSE0550,4,Theory of Computation,3,6,51,16,2.56,25,C
CSE0550,5,Computer Networks,5,7,89,12,2.56,32,B
CSE0550,5,Software Engineering,0,7,53,22,2.56,25,C+
CSE0550,5,Microprocessors,0,1,60,25,2.56,37,B+
CSE0550,5,Artificial Intelligence,3,7,82,17,2.56,20,C
CSE0550,5,Compiler Design,1,1,61,22,2.56,29,C+
CSE0550,6,Machine Learning,0,3,72,9,2.56,23,F
CSE0550,6,Distributed Systems,4,2,89,25,2.56,37,A-
CSE0550,6,Information Security,3,9,77,20,2.56,45,A+
CSE0550,6,Computer Graphics,3,4,97,17,2.56,26,C
CSE0550,6,Data Mining,3,6,99,19,2.56,36,B+
CSE0550,7,Deep Learning,4,0,86,28,2.56,42,A
CSE0550,7,Cloud Computing,4,8,87,21,2.56,37,A-
CSE0550,7,Cyber Security,2,3,91,9,2.56,22,D
CSE0550,7,Big Data Analytics,4,1,95,22,2.56,35,B+
CSE0550,7,Research Methodology,5,9,55,14,2.56,26,C+
CSE0550,8,Blockchain,3,6,74,24,2.56,38,A-
CSE0550,8,IoT,2,0,80,18,2.56,21,D
CSE0550,8,Advanced AI,2,2,62,13,2.56,25,D
CSE0550,8,Project Thesis,0,7,71,30,2.56,40,A+
CSE0550,8,Entrepreneurship,2,3,50,11,2.56,27,D
CSE0551,1,Structured Programming,1,10,60,17,2.65,36,B+
CSE0551,1,Discrete Mathematics,1,4,61,6,2.65,11,F
CSE0551,1,Calculus,3,4,87,19,2.65,31,B
CSE0551,1,Physics,1,9,56,13,2.65,24,D
CSE0551,1,English,1,10,92,29,2.65,41,A+
CSE0551,2,Data Structures,4,3,79,5,2.65,12,F
CSE0551,2,Digital Logic,2,1,67,18,2.65,28,C
CSE0551,2,Linear Algebra,4,2,64,27,2.65,40,A
CSE0551,2,Chemistry,1,3,83,28,2.65,48,A+
CSE0551,2,Statistics,5,10,66,29,2.65,50,A+
CSE0551,3,Algorithms,0,4,75,11,2.65,23,D
CSE0551,3,OOP,2,1,72,20,2.65,25,C
CSE0551,3,Numerical Methods,4,8,87,22,2.65,34,A-
CSE0551,3,Electronic Devices,3,3,94,30,2.65,39,A
CSE0551,3,Probability,3,0,93,14,2.65,16,F
CSE0551,4,Database Systems,0,5,93,20,2.65,32,B
CSE0551,4,Operating Systems,0,10,86,20,2.65,32,B+
CSE0551,4,Computer Architecture,4,7,66,12,2.65,27,C
CSE0551,4,Signals,1,6,85,30,2.65,37,A
CSE0551,4,Theory of Computation,0,0,55,27,2.65,31,B
CSE0551,5,Computer Networks,3,0,98,19,2.65,22,D
CSE0551,5,Software Engineering,5,6,56,6,2.65,21,D
CSE0551,5,Microprocessors,2,5,58,8,2.65,11,F
CSE0551,5,Artificial Intelligence,5,7,81,24,2.65,42,A+
CSE0551,5,Compiler Design,5,1,83,8,2.65,24,D
CSE0551,6,Machine Learning,5,9,64,28,2.65,47,A+
CSE0551,6,Distributed Systems,5,7,81,8,2.65,20,D
CSE0551,6,Information Security,2,6,71,8,2.65,17,F
CSE0551,6,Computer Graphics,3,2,94,10,2.65,16,F
CSE0551,6,Data Mining,4,9,56,9,2.65,26,C
CSE0551,7,Deep Learning,4,2,74,16,2.65,27,C
CSE0551,7,Cloud Computing,4,10,68,19,2.65,41,A
CSE0551,7,Cyber Security,3,1,71,26,2.65,24,C+
CSE0551,7,Big Data Analytics,5,5,62,28,2.65,41,A+
CSE0551,7,Research Methodology,3,1,91,20,2.65,28,C+
CSE0551,8,Blockchain,5,10,63,9,2.65,32,C+
CSE0551,8,IoT,4,4,84,18,2.65,32,B
CSE0551,8,Advanced AI,1,7,73,9,2.65,15,F
CSE0551,8,Project Thesis,5,1,59,18,2.65,27,C
CSE0551,8,Entrepreneurship,0,8,73,6,2.65,7,F
CSE0552,1,Structured Programming,4,3,89,22,3.58,31,B
CSE0552,1,Discrete Mathematics,0,6,56,13,3.58,14,F
CSE0552,1,Calculus,4,9,71,20,3.58,40,A
CSE0552,1,Physics,0,1,76,16,3.58,26,D
CSE0552,1,English,5,1,86,14,3.58,28,C
CSE0552,2,Data Structures,3,1,58,21,3.58,22,D
CSE0552,2,Digital Logic,2,6,98,17,3.58,23,C
CSE0552,2,Linear Algebra,5,3,59,7,3.58,18,F
CSE0552,2,Chemistry,1,0,89,12,3.58,18,F
CSE0552,2,Statistics,3,4,74,30,3.58,38,A
CSE0552,3,Algorithms,5,3,50,17,3.58,25,C
CSE0552,3,OOP,4,7,60,9,3.58,19,D
CSE0552,3,Numerical Methods,4,7,82,30,3.58,46,A+
CSE0552,3,Electronic Devices,5,10,86,11,3.58,26,C+
CSE0552,3,Probability,4,4,88,30,3.58,43,A+
CSE0552,4,Database Systems,5,10,54,28,3.58,47,A+
CSE0552,4,Operating Systems,1,2,83,14,3.58,12,F
CSE0552,4,Computer Architecture,1,2,78,5,3.58,5,F
CSE0552,4,Signals,4,10,92,5,3.58,27,C
CSE0552,4,Theory of Computation,2,4,86,11,3.58,25,D
CSE0552,5,Computer Networks,0,10,52,23,3.58,31,B+
CSE0552,5,Software Engineering,2,6,62,29,3.58,41,A+
CSE0552,5,Microprocessors,5,4,72,13,3.58,24,D
CSE0552,5,Artificial Intelligence,2,1,89,24,3.58,22,C
CSE0552,5,Compiler Design,5,1,55,22,3.58,36,B+
CSE0552,6,Machine Learning,2,3,66,29,3.58,33,A-
CSE0552,6,Distributed Systems,3,10,89,21,3.58,42,A+
CSE0552,6,Information Security,0,0,91,14,3.58,22,D
CSE0552,6,Computer Graphics,2,10,77,16,3.58,26,C+
CSE0552,6,Data Mining,0,3,59,17,3.58,20,D
CSE0552,7,Deep Learning,2,9,74,7,3.58,21,D
CSE0552,7,Cloud Computing,3,3,97,15,3.58,33,C+
CSE0552,7,Cyber Security,2,1,100,23,3.58,29,B
CSE0552,7,Big Data Analytics,3,3,100,20,3.58,31,B
CSE0552,7,Research Methodology,1,3,92,8,3.58,16,F
CSE0552,8,Blockchain,4,10,84,14,3.58,34,B+
CSE0552,8,IoT,2,7,77,5,3.58,18,F
CSE0552,8,Advanced AI,2,0,66,27,3.58,29,B
CSE0552,8,Project Thesis,2,3,86,22,3.58,39,A-
CSE0552,8,Entrepreneurship,3,10,89,16,3.58,33,B+
CSE0553,1,Structured Programming,2,2,95,21,2.69,32,B
CSE0553,1,Discrete Mathematics,3,10,86,19,2.69,32,B+
CSE0553,1,Calculus,0,2,62,21,2.69,26,C
CSE0553,1,Physics,5,3,80,25,2.69,40,A
CSE0553,1,English,4,7,78,21,2.69,39,A-
CSE0553,2,Data Structures,5,3,61,30,2.69,36,A
CSE0553,2,Digital Logic,4,9,53,9,2.69,19,D
CSE0553,2,Linear Algebra,0,1,71,25,2.69,32,B
CSE0553,2,Chemistry,4,7,59,21,2.69,23,C+
CSE0553,2,Statistics,2,1,78,10,2.69,21,F
CSE0553,3,Algorithms,3,4,68,15,2.69,29,C
CSE0553,3,OOP,5,4,57,22,2.69,40,A-
CSE0553,3,Numerical Methods,5,5,84,26,2.69,35,A
CSE0553,3,Electronic Devices,4,5,58,20,2.69,27,C+
CSE0553,3,Probability,2,4,91,27,2.69,26,B
CSE0553,4,Database Systems,3,0,80,24,2.69,32,B
CSE0553,4,Operating Systems,1,7,99,13,2.69,26,C
CSE0553,4,Computer Architecture,1,0,75,24,2.69,25,C
CSE0553,4,Signals,1,5,81,5,2.69,10,F
CSE0553,4,Theory of Computation,2,6,68,12,2.69,26,D
CSE0553,5,Computer Networks,1,3,69,18,2.69,26,C
CSE0553,5,Software Engineering,3,4,78,20,2.69,32,B
CSE0553,5,Microprocessors,5,8,51,17,2.69,34,B+
CSE0553,5,Artificial Intelligence,5,2,86,23,2.69,37,A-
CSE0553,5,Compiler Design,1,3,84,14,2.69,14,F
CSE0553,6,Machine Learning,5,6,89,5,2.69,22,D
CSE0553,6,Distributed Systems,4,6,90,8,2.69,20,D
CSE0553,6,Information Security,2,2,63,19,2.69,22,D
CSE0553,6,Computer Graphics,2,0,51,6,2.69,8,F
CSE0553,6,Data Mining,1,4,85,26,2.69,38,A-
CSE0553,7,Deep Learning,2,8,66,28,2.69,38,A
CSE0553,7,Cloud Computing,2,7,97,22,2.69,45,A+
CSE0553,7,Cyber Security,3,4,91,14,2.69,28,C
CSE0553,7,Big Data Analytics,3,2,85,9,2.69,18,F
CSE0553,7,Research Methodology,0,10,53,15,2.69,29,C+
CSE0553,8,Blockchain,2,8,60,11,2.69,21,D
CSE0553,8,IoT,4,5,79,27,2.69,44,A+
CSE0553,8,Advanced AI,2,2,97,8,2.69,9,F
CSE0553,8,Project Thesis,4,0,59,17,2.69,20,D
CSE0553,8,Entrepreneurship,1,0,83,8,2.69,5,F
CSE0554,1,Structured Programming,5,7,58,28,2.31,38,A+
CSE0554,1,Discrete Mathematics,0,7,83,27,2.31,37,A
CSE0554,1,Calculus,2,0,64,30,2.31,27,B
CSE0554,1,Physics,5,1,92,5,2.31,21,F
CSE0554,1,English,1,5,51,21,2.31,42,A-
CSE0554,2,Data Structures,4,8,53,7,2.31,17,F
CSE0554,2,Digital Logic,2,10,53,9,2.31,21,D
CSE0554,2,Linear Algebra,3,6,61,29,2.31,48,A+
CSE0554,2,Chemistry,3,10,95,8,2.31,25,C
CSE0554,2,Statistics,4,8,66,16,2.31,30,B
CSE0554,3,Algorithms,3,10,95,11,2.31,24,C
CSE0554,3,OOP,2,10,55,27,2.31,41,A+
CSE0554,3,Numerical Methods,0,5,88,22,2.31,33,B
CSE0554,3,Electronic Devices,1,4,85,27,2.31,37,A-
CSE0554,3,Probability,3,8,58,9,2.31,28,C
CSE0554,4,Database Systems,1,10,97,7,2.31,19,D
CSE0554,4,Operating Systems,3,3,90,8,2.31,12,F
CSE0554,4,Computer Architecture,1,10,96,20,2.31,40,A
CSE0554,4,Signals,2,10,81,30,2.31,50,A+
CSE0554,4,Theory of Computation,2,4,88,23,2.31,30,B
CSE0554,5,Computer Networks,0,5,51,12,2.31,28,D
CSE0554,5,Software Engineering,0,1,65,19,2.31,18,D
CSE0554,5,Microprocessors,3,2,50,28,2.31,31,B+
CSE0554,5,Artificial Intelligence,0,9,69,20,2.31,42,A-
CSE0554,5,Compiler Design,4,2,86,5,2.31,7,F
CSE0554,6,Machine Learning,1,1,73,7,2.31,20,F
CSE0554,6,Distributed Systems,0,5,96,15,2.31,28,C
CSE0554,6,Information Security,5,4,73,30,2.31,42,A+
CSE0554,6,Computer Graphics,5,3,88,22,2.31,33,B+
CSE0554,6,Data Mining,3,6,66,25,2.31,36,A-
CSE0554,7,Deep Learning,1,1,99,6,2.31,20,F
CSE0554,7,Cloud Computing,5,2,89,6,2.31,14,F
CSE0554,7,Cyber Security,5,4,81,14,2.31,27,C
CSE0554,7,Big Data Analytics,0,1,65,12,2.31,17,F
CSE0554,7,Research Methodology,0,3,76,18,2.31,19,D
CSE0554,8,Blockchain,2,0,71,11,2.31,14,F
CSE0554,8,IoT,5,0,92,29,2.31,42,A+
CSE0554,8,Advanced AI,0,0,94,26,2.31,35,B+
CSE0554,8,Project Thesis,0,7,53,25,2.31,27,B
CSE0554,8,Entrepreneurship,0,9,90,30,2.31,50,A+
CSE0555,1,Structured Programming,5,3,72,6,2.28,3,F
CSE0555,1,Discrete Mathematics,3,2,58,17,2.28,30,C
CSE0555,1,Calculus,3,9,98,16,2.28,38,A-
CSE0555,1,Physics,3,8,61,13,2.28,28,C+
CSE0555,1,English,0,10,58,17,2.28,38,B+
CSE0555,2,Data Structures,3,8,72,28,2.28,40,A+
CSE0555,2,Digital Logic,1,3,69,8,2.28,16,F
CSE0555,2,Linear Algebra,4,10,84,16,2.28,36,A-
CSE0555,2,Chemistry,5,3,74,24,2.28,36,A-
CSE0555,2,Statistics,0,0,51,24,2.28,20,D
CSE0555,3,Algorithms,4,1,91,14,2.28,19,D
CSE0555,3,OOP,5,2,99,18,2.28,32,B
CSE0555,3,Numerical Methods,5,8,50,10,2.28,21,D
CSE0555,3,Electronic Devices,3,1,71,16,2.28,18,D
CSE0555,3,Probability,3,9,77,11,2.28,28,C
CSE0555,4,Database Systems,4,10,75,26,2.28,39,A+
CSE0555,4,Operating Systems,5,1,92,20,2.28,20,C
CSE0555,4,Computer Architecture,0,7,75,26,2.28,38,A-
CSE0555,4,Signals,4,9,66,17,2.28,36,B+
CSE0555,4,Theory of Computation,0,4,93,26,2.28,38,A-
CSE0555,5,Computer Networks,2,8,100,16,2.28,27,C+
CSE0555,5,Software Engineering,0,7,61,7,2.28,16,F
CSE0555,5,Microprocessors,4,9,59,12,2.28,32,C+
CSE0555,5,Artificial Intelligence,4,2,50,12,2.28,27,D
CSE0555,5,Compiler Design,3,2,95,27,2.28,34,A-
CSE0555,6,Machine Learning,4,7,98,7,2.28,16,F
CSE0555,6,Distributed Systems,0,3,98,21,2.28,32,B
CSE0555,6,Information Security,1,8,54,10,2.28,24,D
CSE0555,6,Computer Graphics,0,3,87,6,2.28,10,F
CSE0555,6,Data Mining,4,2,71,21,2.28,22,C
CSE0555,7,Deep Learning,3,4,52,29,2.28,44,A+
CSE0555,7,Cloud Computing,1,8,60,19,2.28,34,B+
CSE0555,7,Cyber Security,3,10,94,10,2.28,23,C
CSE0555,7,Big Data Analytics,4,9,71,13,2.28,28,C+
CSE0555,7,Research Methodology,0,6,82,16,2.28,19,D
CSE0555,8,Blockchain,0,7,72,16,2.28,21,D
CSE0555,8,IoT,3,7,59,19,2.28,31,B
CSE0555,8,Advanced AI,5,8,71,11,2.28,22,D
CSE0555,8,Project Thesis,4,4,75,14,2.28,22,D
CSE0555,8,Entrepreneurship,0,4,60,17,2.28,17,D
CSE0556,1,Structured Programming,3,4,96,24,2.09,36,A-
CSE0556,1,Discrete Mathematics,4,3,73,15,2.09,18,D
CSE0556,1,Calculus,3,3,89,16,2.09,19,D
CSE0556,1,Physics,2,0,64,29,2.09,34,B+
CSE0556,1,English,2,5,63,30,2.09,37,A
CSE0556,2,Data Structures,1,2,62,25,2.09,36,B+
CSE0556,2,Digital Logic,4,3,98,12,2.09,15,F
CSE0556,2,Linear Algebra,5,1,85,16,2.09,37,B
CSE0556,2,Chemistry,1,2,92,30,2.09,33,A-
CSE0556,2,Statistics,5,0,85,18,2.09,21,D
CSE0556,3,Algorithms,4,3,76,5,2.09,6,F
CSE0556,3,OOP,5,8,60,7,2.09,24,D
CSE0556,3,Numerical Methods,4,6,93,15,2.09,33,B
CSE0556,3,Electronic Devices,2,8,52,12,2.09,23,D
CSE0556,3,Probability,1,3,58,8,2.09,20,F
CSE0556,4,Database Systems,1,8,91,29,2.09,40,A+
CSE0556,4,Operating Systems,1,6,95,12,2.09,23,D
CSE0556,4,Computer Architecture,4,10,73,17,2.09,40,A-
CSE0556,4,Signals,4,9,51,5,2.09,21,D
CSE0556,4,Theory of Computation,4,4,57,15,2.09,33,C+
CSE0556,5,Computer Networks,0,4,59,25,2.09,26,C+
CSE0556,5,Software Engineering,4,7,94,22,2.09,44,A+
CSE0556,5,Microprocessors,0,10,77,12,2.09,24,D
CSE0556,5,Artificial Intelligence,0,9,91,17,2.09,24,C
CSE0556,5,Compiler Design,1,3,68,8,2.09,7,F
CSE0556,6,Machine Learning,3,10,70,12,2.09,35,B
CSE0556,6,Distributed Systems,2,10,55,10,2.09,25,D
CSE0556,6,Information Security,2,9,92,23,2.09,43,A+
CSE0556,6,Computer Graphics,4,0,89,27,2.09,31,B+
CSE0556,6,Data Mining,2,8,62,14,2.09,32,C+
CSE0556,7,Deep Learning,0,7,63,15,2.09,17,D
CSE0556,7,Cloud Computing,5,8,79,27,2.09,48,A+
CSE0556,7,Cyber Security,1,4,63,8,2.09,7,F
CSE0556,7,Big Data Analytics,5,3,72,29,2.09,42,A+
CSE0556,7,Research Methodology,3,5,87,21,2.09,33,B+
CSE0556,8,Blockchain,5,0,86,6,2.09,10,F
CSE0556,8,IoT,1,4,66,19,2.09,28,C+
CSE0556,8,Advanced AI,3,7,56,5,2.09,20,F
CSE0556,8,Project Thesis,2,5,87,10,2.09,9,F
CSE0556,8,Entrepreneurship,4,8,77,27,2.09,45,A+
CSE0557,1,Structured Programming,3,0,65,30,3.14,36,A-
CSE0557,1,Discrete Mathematics,4,9,98,27,3.14,44,A+
CSE0557,1,Calculus,0,7,64,27,3.14,43,A+
CSE0557,1,Physics,2,10,71,18,3.14,43,A
CSE0557,1,English,0,6,88,6,3.14,16,F
CSE0557,2,Data Structures,2,1,69,5,3.14,19,F
CSE0557,2,Digital Logic,2,4,55,23,3.14,26,C+
CSE0557,2,Linear Algebra,1,5,62,29,3.14,37,A
CSE0557,2,Chemistry,1,1,72,8,3.14,7,F
CSE0557,2,Statistics,0,9,77,26,3.14,42,A+
CSE0557,3,Algorithms,2,5,69,5,3.14,7,F
CSE0557,3,OOP,3,10,74,5,3.14,28,D
CSE0557,3,Numerical Methods,1,3,83,26,3.14,30,B
CSE0557,3,Electronic Devices,2,1,82,19,3.14,29,C+
CSE0557,3,Probability,4,8,65,21,3.14,37,A-
CSE0557,4,Database Systems,0,0,62,12,3.14,17,F
CSE0557,4,Operating Systems,3,0,90,30,3.14,29,B+
CSE0557,4,Computer Architecture,1,3,52,6,3.14,12,F
CSE0557,4,Signals,4,1,63,6,3.14,18,F
CSE0557,4,Theory of Computation,4,10,64,29,3.14,50,A+
CSE0557,5,Computer Networks,4,10,79,14,3.14,39,A-
CSE0557,5,Software Engineering,2,7,73,12,3.14,22,D
CSE0557,5,Microprocessors,2,0,56,26,3.14,38,B+
CSE0557,5,Artificial Intelligence,0,1,72,29,3.14,43,A
CSE0557,5,Compiler Design,0,3,95,19,3.14,27,C
CSE0557,6,Machine Learning,3,9,83,19,3.14,33,B+
CSE0557,6,Distributed Systems,0,5,85,17,3.14,32,C+
CSE0557,6,Information Security,1,10,64,5,3.14,20,F
CSE0557,6,Computer Graphics,5,2,56,18,3.14,36,B
CSE0557,6,Data Mining,4,7,54,30,3.14,50,A+
CSE0557,7,Deep Learning,3,4,51,30,3.14,43,A+
CSE0557,7,Cloud Computing,3,9,59,19,3.14,32,B+
CSE0557,7,Cyber Security,1,6,61,12,3.14,20,D
CSE0557,7,Big Data Analytics,5,6,95,20,3.14,33,B+
CSE0557,7,Research Methodology,4,6,62,10,3.14,18,D
CSE0557,8,Blockchain,0,3,69,21,3.14,25,C
CSE0557,8,IoT,5,1,53,27,3.14,37,A-
CSE0557,8,Advanced AI,0,9,88,29,3.14,42,A+
CSE0557,8,Project Thesis,1,2,80,17,3.14,27,C
CSE0557,8,Entrepreneurship,1,3,69,24,3.14,27,C+
CSE0558,1,Structured Programming,5,1,95,15,3.33,32,C+
CSE0558,1,Discrete Mathematics,5,8,56,27,3.33,44,A+
CSE0558,1,Calculus,0,6,50,24,3.33,19,C
CSE0558,1,Physics,2,5,96,24,3.33,33,B+
CSE0558,1,English,2,4,94,6,3.33,19,F
CSE0558,2,Data Structures,0,4,93,29,3.33,44,A+
CSE0558,2,Digital Logic,4,1,57,23,3.33,36,B+
CSE0558,2,Linear Algebra,4,0,77,12,3.33,17,F
CSE0558,2,Chemistry,5,6,57,7,3.33,15,F
CSE0558,2,Statistics,1,2,77,10,3.33,17,F
CSE0558,3,Algorithms,3,3,82,28,3.33,33,A-
CSE0558,3,OOP,2,0,50,19,3.33,28,C
CSE0558,3,Numerical Methods,1,1,53,12,3.33,21,F
CSE0558,3,Electronic Devices,4,4,64,11,3.33,24,D
CSE0558,3,Probability,1,8,79,23,3.33,29,B
CSE0558,4,Database Systems,5,0,51,24,3.33,28,C+
CSE0558,4,Operating Systems,4,5,84,30,3.33,35,A
CSE0558,4,Computer Architecture,4,2,50,25,3.33,26,C+
CSE0558,4,Signals,4,10,52,29,3.33,42,A+
CSE0558,4,Theory of Computation,1,4,52,13,3.33,20,D
CSE0558,5,Computer Networks,0,5,69,13,3.33,22,D
CSE0558,5,Software Engineering,0,9,79,8,3.33,15,F
CSE0558,5,Microprocessors,4,5,80,24,3.33,36,A-
CSE0558,5,Artificial Intelligence,2,2,88,8,3.33,11,F
CSE0558,5,Compiler Design,2,4,53,5,3.33,15,F
CSE0558,6,Machine Learning,2,3,70,12,3.33,14,F
CSE0558,6,Distributed Systems,1,6,88,18,3.33,24,C
CSE0558,6,Information Security,3,0,87,29,3.33,37,A-
CSE0558,6,Computer Graphics,4,1,66,14,3.33,23,D
CSE0558,6,Data Mining,0,0,66,12,3.33,12,F
CSE0558,7,Deep Learning,0,4,91,10,3.33,29,D
CSE0558,7,Cloud Computing,0,0,79,11,3.33,17,F
CSE0558,7,Cyber Security,5,8,60,10,3.33,27,C
CSE0558,7,Big Data Analytics,0,2,76,7,3.33,12,F
CSE0558,7,Research Methodology,5,10,85,17,3.33,33,B+
CSE0558,8,Blockchain,1,4,78,7,3.33,17,F
CSE0558,8,IoT,4,7,80,15,3.33,32,B
CSE0558,8,Advanced AI,2,0,56,15,3.33,24,D
CSE0558,8,Project Thesis,1,6,65,22,3.33,33,B+
CSE0558,8,Entrepreneurship,1,7,95,26,3.33,50,A+
CSE0559,1,Structured Programming,4,6,78,17,2.08,27,C+
CSE0559,1,Discrete Mathematics,4,8,66,6,2.08,27,D
CSE0559,1,Calculus,2,10,85,26,2.08,42,A+
CSE0559,1,Physics,2,0,62,21,2.08,27,C
CSE0559,1,English,5,3,92,14,2.08,27,C
CSE0559,2,Data Structures,2,2,96,19,2.08,28,C+
CSE0559,2,Digital Logic,5,1,59,9,2.08,16,F
CSE0559,2,Linear Algebra,4,8,92,14,2.08,31,B
CSE0559,2,Chemistry,1,10,68,26,2.08,34,A-
CSE0559,2,Statistics,2,3,61,26,2.08,41,A
CSE0559,3,Algorithms,0,0,86,28,2.08,31,B
CSE0559,3,OOP,0,9,66,29,2.08,43,A+
CSE0559,3,Numerical Methods,1,5,92,22,2.08,35,B+
CSE0559,3,Electronic Devices,2,10,94,20,2.08,35,A-
CSE0559,3,Probability,0,3,71,8,2.08,16,F
CSE0559,4,Database Systems,3,8,50,27,2.08,48,A+
CSE0559,4,Operating Systems,2,8,61,11,2.08,29,C
CSE0559,4,Computer Architecture,0,0,65,16,2.08,7,F
CSE0559,4,Signals,2,7,89,16,2.08,22,C
CSE0559,4,Theory of Computation,0,7,98,25,2.08,40,A
CSE0559,5,Computer Networks,1,7,73,14,2.08,22,D
CSE0559,5,Software Engineering,1,7,61,28,2.08,44,A+
CSE0559,5,Microprocessors,0,8,59,8,2.08,17,F
CSE0559,5,Artificial Intelligence,1,9,84,22,2.08,27,B
CSE0559,5,Compiler Design,0,6,67,11,2.08,14,F
CSE0559,6,Machine Learning,0,4,62,26,2.08,36,B+
CSE0559,6,Distributed Systems,4,5,78,7,2.08,24,D
CSE0559,6,Information Security,3,8,94,30,2.08,44,A+
CSE0559,6,Computer Graphics,2,5,91,7,2.08,6,F
CSE0559,6,Data Mining,2,4,89,19,2.08,19,D
CSE0559,7,Deep Learning,0,3,91,20,2.08,18,D
CSE0559,7,Cloud Computing,3,2,82,14,2.08,16,F
CSE0559,7,Cyber Security,3,7,51,11,2.08,16,F
CSE0559,7,Big Data Analytics,3,2,97,20,2.08,23,C
CSE0559,7,Research Methodology,5,10,88,18,2.08,32,B+
CSE0559,8,Blockchain,1,1,96,15,2.08,13,F
CSE0559,8,IoT,2,2,88,21,2.08,23,C
CSE0559,8,Advanced AI,5,4,82,25,2.08,40,A
CSE0559,8,Project Thesis,4,6,58,5,2.08,19,F
CSE0559,8,Entrepreneurship,1,10,53,30,2.08,38,A+
CSE0560,1,Structured Programming,1,2,92,9,3.95,21,F
CSE0560,1,Discrete Mathematics,0,4,77,6,3.95,16,F
CSE0560,1,Calculus,1,2,90,26,3.95,43,A
CSE0560,1,Physics,2,4,53,9,3.95,18,F
CSE0560,1,English,0,0,99,29,3.95,28,B
CSE0560,2,Data Structures,3,8,90,18,3.95,31,B
CSE0560,2,Digital Logic,1,7,97,15,3.95,32,C+
CSE0560,2,Linear Algebra,0,1,89,20,3.95,30,C+
CSE0560,2,Chemistry,2,6,56,28,3.95,40,A
CSE0560,2,Statistics,2,8,88,24,3.95,44,A+
CSE0560,3,Algorithms,1,9,85,21,3.95,39,A-
CSE0560,3,OOP,1,10,84,24,3.95,41,A+
CSE0560,3,Numerical Methods,2,9,78,13,3.95,24,C
CSE0560,3,Electronic Devices,1,8,60,28,3.95,36,A
CSE0560,3,Probability,3,2,85,6,3.95,17,F
CSE0560,4,Database Systems,0,6,62,15,3.95,20,D
CSE0560,4,Operating Systems,3,4,73,14,3.95,21,D
CSE0560,4,Computer Architecture,1,9,67,8,3.95,23,D
CSE0560,4,Signals,0,3,54,10,3.95,5,F
CSE0560,4,Theory of Computation,3,7,61,15,3.95,34,B
CSE0560,5,Computer Networks,5,1,89,18,3.95,34,B
CSE0560,5,Software Engineering,3,4,95,18,3.95,33,B
CSE0560,5,Microprocessors,2,3,88,30,3.95,41,A+
CSE0560,5,Artificial Intelligence,4,0,95,12,3.95,24,D
CSE0560,5,Compiler Design,2,7,79,26,3.95,41,A
