student_id,semester,subject,assignment_marks,quiz_marks,attendance_percentage,midterm_marks,previous_cgpa,final_marks,final_grade
S00233,1,Discrete Mathematics,2.07,4.85,81.03,17.11,2.94,22.20,C
S00233,1,Calculus,3.41,6.61,74.38,14.54,2.94,29.10,C+
S00234,2,Data Structures,5.00,8.58,74.25,23.42,3.29,37.17,A
S00234,2,Digital Logic Design,2.38,9.05,75.86,9.43,3.29,33.20,C+
S00234,2,Linear Algebra,3.43,8.02,89.73,15.36,3.29,23.82,C+
S00235,5,Computer Networks,3.70,8.00,92.82,22.09,3.47,35.50,A-
S00235,5,Machine Learning,4.46,8.09,93.31,24.27,3.47,35.00,A
S00235,5,Compiler Design,2.77,5.58,77.12,20.38,3.47,24.56,C+
S00236,2,Data Structures,3.17,7.40,73.20,13.06,3.39,28.80,C+
S00236,2,Digital Logic Design,4.30,6.41,83.81,28.40,3.39,29.84,A-
S00236,2,Linear Algebra,5.00,10.00,89.34,28.83,3.39,44.96,A+
S00237,2,Data Structures,2.62,5.55,61.00,18.37,3.54,21.15,C
S00237,2,Digital Logic Design,3.04,5.74,81.09,19.37,3.54,29.51,B
S00237,2,Linear Algebra,3.53,8.79,72.99,17.76,3.54,35.20,B+
S00238,5,Computer Networks,2.64,6.04,89.09,24.07,3.50,31.89,B+
S00238,5,Machine Learning,3.60,5.96,76.27,15.96,3.50,27.65,C+
S00238,5,Compiler Design,3.94,7.41,81.23,24.48,3.50,26.87,B+
S00239,2,Data Structures,4.84,10.00,91.23,24.83,3.30,46.37,A+
S00239,2,Digital Logic Design,3.54,8.68,86.07,27.91,3.30,31.59,A
S00239,2,Linear Algebra,4.62,8.70,92.87,22.30,3.30,26.16,B+
S00240,1,Structured Programming,3.42,5.64,77.39,20.02,3.41,23.04,C+
S00240,1,Discrete Mathematics,4.23,9.74,97.25,25.83,3.41,37.12,A+
S00240,1,Calculus,3.70,8.27,91.62,21.16,3.41,31.87,B+
S00241,2,Data Structures,4.20,6.72,83.24,22.26,3.00,31.38,B+
S00241,2,Digital Logic Design,1.47,3.29,71.37,15.33,3.00,18.53,D
S00241,2,Linear Algebra,2.81,8.36,83.82,15.54,3.00,30.05,B
S00242,7,Data Mining,4.65,10.00,88.47,23.13,3.17,49.10,A+
S00242,7,Cloud Computing,4.68,6.66,98.07,21.19,3.17,28.60,B+
S00242,7,Mobile App Development,3.92,6.33,90.20,25.56,3.17,27.59,B+
S00243,4,Operating Systems,1.03,0.77,59.39,9.65,3.59,24.59,F
S00243,4,Software Engineering,4.00,10.00,99.51,22.77,3.59,31.80,A-
S00243,4,Theory of Computation,4.24,10.00,83.70,25.28,3.59,33.43,A
S00244,2,Data Structures,3.60,7.51,85.19,20.98,3.73,29.27,B+
S00244,2,Digital Logic Design,3.63,7.29,92.84,20.84,3.73,29.61,B+
S00244,2,Linear Algebra,1.84,5.93,81.34,19.49,3.73,18.68,C
S00245,2,Data Structures,4.10,8.25,71.87,26.67,3.49,36.23,A
S00245,2,Digital Logic Design,4.22,9.16,82.98,29.81,3.49,23.23,A-
S00245,2,Linear Algebra,4.71,8.08,90.94,22.99,3.49,32.63,A-
S00246,6,Artificial Intelligence,4.13,6.87,82.16,18.40,3.31,29.00,B
S00246,6,Web Engineering,2.98,6.34,87.01,19.40,3.31,29.44,B
S00246,6,Information Security,3.12,7.55,80.36,20.47,3.31,44.59,A
S00247,3,Algorithms,3.48,7.97,80.78,21.08,3.36,37.99,A-
S00247,3,Database Systems,2.82,4.31,87.38,17.26,3.36,35.20,B
S00247,3,Computer Architecture,3.41,7.65,80.17,20.22,3.36,35.89,A-
S00248,3,Algorithms,3.30,6.45,78.26,27.01,3.49,25.07,B+
S00248,3,Database Systems,4.17,10.00,87.88,25.39,3.49,32.94,A
S00248,3,Computer Architecture,3.91,9.32,83.50,21.37,3.49,35.49,A-
S00249,4,Operating Systems,3.69,4.43,76.68,22.84,3.04,27.70,B
S00249,4,Software Engineering,4.37,9.26,99.80,24.93,3.04,35.53,A
S00249,4,Theory of Computation,4.52,9.36,100.00,27.78,3.04,31.20,A
S00250,7,Data Mining,4.58,8.81,85.91,25.27,3.55,34.59,A
S00250,7,Cloud Computing,3.51,7.27,100.00,29.76,3.55,31.80,A
S00250,7,Mobile App Development,2.96,4.79,86.47,17.35,3.55,23.68,C
S00251,3,Algorithms,3.47,9.70,84.42,27.10,3.96,32.92,A
S00251,3,Database Systems,5.00,9.45,100.00,30.00,3.96,28.05,A
S00251,3,Computer Architecture,4.88,9.20,98.10,30.00,3.96,27.33,A
S00252,7,Data Mining,5.00,7.13,100.00,25.39,3.09,32.60,A
S00252,7,Cloud Computing,2.57,3.41,76.17,7.34,3.09,26.27,D
S00252,7,Mobile App Development,2.46,4.68,78.13,14.65,3.09,27.16,C
S00253,6,Artificial Intelligence,3.61,8.25,100.00,24.39,3.00,32.67,A-
S00253,6,Web Engineering,3.47,8.25,84.91,18.91,3.00,33.23,B+
S00253,6,Information Security,3.70,10.00,90.29,27.47,3.00,44.55,A+
S00254,1,Structured Programming,3.08,5.51,87.95,17.96,3.55,28.75,C+
S00254,1,Discrete Mathematics,3.72,5.64,90.14,16.92,3.55,35.72,B+
S00254,1,Calculus,3.79,8.39,98.16,29.67,3.55,32.26,A
S00255,4,Operating Systems,4.65,8.36,100.00,19.86,3.43,32.47,A-
S00255,4,Software Engineering,4.44,9.45,72.21,29.73,3.43,37.90,A+
S00255,4,Theory of Computation,1.59,5.09,79.61,10.31,3.43,24.07,D
S00256,7,Data Mining,4.72,7.80,77.64,22.18,2.96,30.90,B+
S00256,7,Cloud Computing,3.71,9.46,99.32,24.94,2.96,33.22,A
S00256,7,Mobile App Development,2.61,3.95,79.20,9.12,2.96,27.85,D
S00257,3,Algorithms,4.81,9.95,100.00,24.05,3.88,33.71,A
S00257,3,Database Systems,3.82,8.30,87.29,24.70,3.88,31.95,A-
S00257,3,Computer Architecture,3.24,8.32,83.15,22.23,3.88,29.78,B+
S00258,4,Operating Systems,3.69,5.94,84.43,16.45,3.37,24.86,C+
S00258,4,Software Engineering,2.48,9.06,97.90,20.58,3.37,29.88,B+
S00258,4,Theory of Computation,3.58,7.61,100.00,19.91,3.37,33.19,B+
S00259,7,Data Mining,3.20,8.11,86.46,23.88,3.00,30.17,B+
S00259,7,Cloud Computing,3.68,7.32,76.99,21.76,3.00,24.69,B
S00259,7,Mobile App Development,2.29,8.09,75.88,18.77,3.00,25.58,C+
S00260,1,Structured Programming,3.90,8.86,78.42,25.29,3.23,29.45,A-
S00260,1,Discrete Mathematics,2.79,6.41,85.71,19.73,3.23,31.63,B
S00260,1,Calculus,2.64,6.08,97.20,17.38,3.23,27.91,C+
S00261,8,Deep Learning,2.13,5.13,79.51,16.02,3.64,23.85,C
S00261,8,Distributed Systems,4.69,7.63,100.00,22.51,3.64,28.51,B+
S00261,8,Project and Thesis,4.30,9.22,88.81,25.02,3.64,35.61,A
S00262,1,Structured Programming,3.27,8.39,85.11,25.47,3.44,31.48,A-
S00262,1,Discrete Mathematics,3.92,10.00,100.00,26.97,3.44,43.07,A+
S00262,1,Calculus,2.69,5.87,82.03,18.77,3.44,23.94,C+
S00263,7,Data Mining,5.00,8.46,93.33,27.71,3.77,32.00,A
S00263,7,Cloud Computing,3.39,8.27,95.20,22.71,3.77,29.75,B+
S00263,7,Mobile App Development,1.73,4.47,81.74,12.61,3.77,21.72,D
S00264,4,Operating Systems,5.00,9.61,100.00,25.22,3.45,39.99,A+
S00264,4,Software Engineering,4.52,8.56,100.00,26.54,3.45,30.69,A
S00264,4,Theory of Computation,1.80,4.49,62.73,10.32,3.45,28.18,D
S00265,3,Algorithms,4.13,7.30,91.23,23.17,3.51,33.99,A-
S00265,3,Database Systems,3.23,7.08,70.37,25.85,3.51,39.16,A
S00265,3,Computer Architecture,3.60,9.99,87.52,20.59,3.51,34.70,A-
S00266,6,Artificial Intelligence,3.75,8.34,99.40,25.54,3.34,36.82,A
S00266,6,Web Engineering,1.66,4.46,69.77,19.89,3.34,22.34,C
S00266,6,Information Security,4.25,6.78,90.17,25.78,3.34,30.40,A-
S00267,4,Operating Systems,3.59,7.32,94.29,24.99,3.53,24.39,B+
S00267,4,Software Engineering,4.75,9.56,66.75,18.05,3.53,30.05,B+
S00267,4,Theory of Computation,3.30,6.91,84.94,20.05,3.53,32.73,B+
S00268,6,Artificial Intelligence,3.81,8.66,94.11,25.93,3.99,41.42,A+
S00268,6,Web Engineering,3.70,7.34,95.82,23.72,3.99,34.08,A-
S00268,6,Information Security,4.77,10.00,95.42,22.85,3.99,31.63,A-
S00269,3,Algorithms,2.97,6.71,61.46,19.45,3.46,29.68,B
S00269,3,Database Systems,3.23,5.22,89.14,18.85,3.46,29.95,B
S00269,3,Computer Architecture,3.02,6.51,89.88,15.20,3.46,34.18,B
S00270,5,Computer Networks,3.44,7.29,84.40,25.18,3.29,36.26,A
S00270,5,Machine Learning,2.84,5.17,91.45,17.53,3.29,31.86,B
S00270,5,Compiler Design,4.22,7.10,80.58,23.73,3.29,32.74,A-
S00271,4,Operating Systems,4.95,6.87,91.61,27.61,3.81,35.16,A
S00271,4,Software Engineering,4.43,10.00,86.05,30.00,3.81,42.58,A+
S00271,4,Theory of Computation,3.59,6.09,87.45,16.34,3.81,27.97,C+
S00272,5,Computer Networks,3.47,7.39,83.57,23.19,3.20,26.53,B
S00272,5,Machine Learning,3.75,8.35,88.97,19.53,3.20,27.88,B
S00272,5,Compiler Design,2.39,5.80,78.30,18.13,3.20,33.62,B
S00273,7,Data Mining,4.07,9.26,85.27,24.98,3.20,31.84,A-
S00273,7,Cloud Computing,2.98,5.35,52.10,10.06,3.20,26.29,D
S00273,7,Mobile App Development,4.50,9.60,96.32,30.00,3.20,36.71,A+
S00274,5,Computer Networks,3.68,7.15,87.29,22.55,3.16,28.37,B+
S00274,5,Machine Learning,2.38,6.16,63.50,18.64,3.16,25.43,C+
S00274,5,Compiler Design,2.10,6.20,77.74,17.55,3.16,21.69,C
S00275,1,Structured Programming,4.86,7.37,82.63,22.25,3.51,27.99,B+
S00275,1,Discrete Mathematics,4.27,7.06,96.72,26.83,3.51,32.93,A
S00275,1,Calculus,3.84,7.69,100.00,28.08,3.51,34.38,A
S00276,5,Computer Networks,3.21,6.70,84.32,18.95,2.91,31.20,B
S00276,5,Machine Learning,3.32,6.67,64.36,20.33,2.91,31.37,B
S00276,5,Compiler Design,2.81,5.42,86.87,13.40,2.91,27.05,C
S00277,1,Structured Programming,4.74,6.75,83.52,20.72,3.49,30.29,B+
S00277,1,Discrete Mathematics,4.04,8.65,87.05,25.57,3.49,35.12,A
S00277,1,Calculus,4.26,6.31,97.50,28.01,3.49,44.42,A+
S00278,5,Computer Networks,1.36,4.26,43.90,10.01,3.47,2.64,F
S00278,5,Machine Learning,3.09,7.03,91.40,22.44,3.47,27.68,B
S00278,5,Compiler Design,4.35,8.15,82.38,23.47,3.47,36.53,A
S00279,5,Computer Networks,3.11,4.76,64.03,13.05,3.55,28.95,C
S00279,5,Machine Learning,5.00,7.47,99.55,22.67,3.55,32.11,A-
S00279,5,Compiler Design,4.54,9.88,97.94,27.37,3.55,39.95,A+
S00280,5,Computer Networks,3.72,8.16,93.72,15.66,3.18,28.12,B
S00280,5,Machine Learning,3.02,8.70,85.76,20.84,3.18,36.18,A-
S00280,5,Compiler Design,5.00,6.89,100.00,21.99,3.18,33.32,A-
S00281,8,Deep Learning,2.87,8.31,78.65,19.62,3.14,29.45,B
S00281,8,Distributed Systems,2.53,4.38,73.74,17.69,3.14,24.52,C
S00281,8,Project and Thesis,3.78,8.23,95.54,26.35,3.14,22.82,B+
S00282,7,Data Mining,4.28,7.67,78.43,19.28,3.25,27.76,B
S00282,7,Cloud Computing,2.82,3.11,78.88,9.98,3.25,22.66,D
S00282,7,Mobile App Development,3.80,9.35,77.59,28.85,3.25,40.13,A+
S00283,4,Operating Systems,3.06,5.42,66.24,18.15,3.08,24.78,C
S00283,4,Software Engineering,4.56,8.77,96.81,25.73,3.08,26.70,A-
S00283,4,Theory of Computation,3.77,8.02,97.84,21.42,3.08,31.60,B+
S00284,8,Deep Learning,3.89,7.23,95.69,29.39,3.26,26.11,A-
S00284,8,Distributed Systems,4.26,8.20,100.00,22.18,3.26,29.22,B+
S00284,8,Project and Thesis,3.01,8.00,88.20,16.13,3.26,38.08,B+
S00285,4,Operating Systems,2.55,8.02,87.73,19.66,3.73,33.45,B+
S00285,4,Software Engineering,4.49,8.59,90.81,27.35,3.73,37.33,A+
S00285,4,Theory of Computation,3.98,9.70,100.00,27.08,3.73,46.42,A+
S00286,8,Deep Learning,4.70,9.52,100.00,26.02,3.46,31.97,A
S00286,8,Distributed Systems,4.31,9.08,89.39,25.85,3.46,34.95,A
S00286,8,Project and Thesis,3.72,6.66,73.62,22.56,3.46,27.69,B
S00287,7,Data Mining,3.36,8.65,100.00,23.96,3.74,31.88,A-
S00287,7,Cloud Computing,4.23,7.11,76.36,25.67,3.74,40.29,A+
S00287,7,Mobile App Development,1.24,5.72,76.17,11.09,3.74,33.00,C
S00288,5,Computer Networks,4.12,5.80,88.83,20.06,2.95,32.37,B+
S00288,5,Machine Learning,4.71,8.01,97.35,27.57,2.95,33.98,A
S00288,5,Compiler Design,1.80,2.70,70.92,9.65,2.95,11.84,F
S00289,1,Structured Programming,3.07,5.59,84.55,20.90,3.73,33.01,B+
S00289,1,Discrete Mathematics,5.00,9.38,83.43,26.77,3.73,39.48,A+
S00289,1,Calculus,3.65,7.73,83.80,22.85,3.73,34.18,A-
S00290,7,Data Mining,4.60,6.79,96.42,23.90,3.14,27.19,B+
S00290,7,Cloud Computing,1.76,6.86,86.58,16.45,3.14,27.93,C+
S00290,7,Mobile App Development,3.64,7.37,85.09,22.99,3.14,31.69,B+
S00291,4,Operating Systems,4.56,8.14,100.00,26.25,3.44,46.03,A+
S00291,4,Software Engineering,4.72,9.68,84.63,25.70,3.44,32.90,A
S00291,4,Theory of Computation,3.03,5.88,75.81,20.42,3.44,22.66,C+
S00292,7,Data Mining,3.91,8.08,100.00,25.04,3.45,23.00,B+
S00292,7,Cloud Computing,4.82,7.00,88.31,20.84,3.45,39.28,A
S00292,7,Mobile App Development,3.20,5.33,63.58,19.03,3.45,22.96,C
S00293,3,Algorithms,4.48,8.49,81.04,27.50,3.69,30.13,A-
S00293,3,Database Systems,3.85,8.51,77.31,26.98,3.69,29.98,A-
S00293,3,Computer Architecture,3.93,7.93,100.00,29.23,3.69,29.27,A
S00294,5,Computer Networks,3.30,9.13,88.40,19.22,2.97,32.99,B+
S00294,5,Machine Learning,4.35,9.14,89.26,15.90,2.97,34.82,B+
S00294,5,Compiler Design,4.93,8.50,88.77,26.25,2.97,31.60,A
S00295,2,Data Structures,3.59,6.82,90.31,18.16,3.61,27.26,B
S00295,2,Digital Logic Design,4.01,6.05,96.96,28.58,3.61,25.50,B+
S00295,2,Linear Algebra,3.24,8.60,70.28,20.97,3.61,33.24,B+
S00296,1,Structured Programming,1.98,3.93,88.99,13.20,3.75,25.85,D
S00296,1,Discrete Mathematics,4.79,10.00,71.80,28.73,3.75,49.47,A+
S00296,1,Calculus,3.85,9.10,89.55,25.07,3.75,22.75,B+
S00297,3,Algorithms,2.01,5.61,73.97,11.55,3.37,20.63,D
S00297,3,Database Systems,4.17,7.99,84.59,29.07,3.37,29.95,A
S00297,3,Computer Architecture,2.30,4.47,77.92,18.29,3.37,29.72,C+
S00298,3,Algorithms,2.51,7.68,100.00,26.10,3.85,27.35,B+
S00298,3,Database Systems,4.07,7.85,92.13,23.58,3.85,30.33,A-
S00298,3,Computer Architecture,4.38,10.00,87.78,26.82,3.85,30.70,A
S00299,4,Operating Systems,2.61,6.17,82.12,15.44,3.06,28.26,C+
S00299,4,Software Engineering,3.30,6.26,74.05,18.59,3.06,28.42,B
S00299,4,Theory of Computation,1.67,4.05,85.23,16.11,3.06,23.65,D
S00300,4,Operating Systems,5.00,9.89,84.47,23.08,3.88,33.04,A
S00300,4,Software Engineering,4.12,8.28,87.07,20.05,3.88,29.87,B+
S00300,4,Theory of Computation,4.73,9.64,79.11,30.00,3.88,33.58,A+
S00301,4,Operating Systems,2.63,8.13,65.69,27.29,3.28,31.69,A-
S00301,4,Software Engineering,2.39,5.22,72.69,15.43,3.28,26.34,C
S00301,4,Theory of Computation,4.62,7.37,100.00,22.11,3.28,26.26,B+
S00302,8,Deep Learning,3.85,7.63,84.32,22.53,3.44,35.52,A-
S00302,8,Distributed Systems,4.19,7.51,100.00,22.65,3.44,38.25,A
S00302,8,Project and Thesis,2.57,4.19,85.69,13.81,3.44,26.33,C
S00303,3,Algorithms,4.76,10.00,84.49,27.35,3.43,42.86,A+
S00303,3,Database Systems,2.55,5.65,92.05,21.92,3.43,21.17,C+
S00303,3,Computer Architecture,4.95,8.72,85.29,25.14,3.43,33.51,A
S00304,8,Deep Learning,2.22,6.04,74.76,17.12,3.15,30.02,C+
S00304,8,Distributed Systems,2.82,4.16,71.50,11.02,3.15,30.82,C
S00304,8,Project and Thesis,5.00,9.76,87.01,27.42,3.15,31.90,A
S00305,5,Computer Networks,1.10,3.76,81.85,6.48,3.28,19.66,F
S00305,5,Machine Learning,2.89,4.46,100.00,17.77,3.28,27.56,C+
S00305,5,Compiler Design,3.37,5.88,85.11,16.05,3.28,25.64,C+
S00306,8,Deep Learning,4.53,7.43,76.96,24.14,3.95,21.56,B
S00306,8,Distributed Systems,5.00,10.00,93.80,24.73,3.95,39.79,A+
S00306,8,Project and Thesis,1.42,5.23,83.42,17.28,3.95,22.21,C
S00307,4,Operating Systems,3.20,8.85,89.92,20.08,2.55,20.10,C+
S00307,4,Software Engineering,2.95,4.24,72.37,17.79,2.55,28.87,C+
S00307,4,Theory of Computation,3.26,8.55,82.18,25.44,2.55,29.07,A-
S00308,1,Structured Programming,2.62,3.94,76.88,10.06,2.95,28.79,D
S00308,1,Discrete Mathematics,4.22,8.52,88.48,17.27,2.95,32.08,B+
S00308,1,Calculus,3.63,9.11,78.08,24.03,2.95,42.06,A+
S00309,3,Algorithms,2.86,6.26,80.83,19.19,3.37,24.17,C+
S00309,3,Database Systems,3.86,6.41,76.27,15.31,3.37,35.19,B
S00309,3,Computer Architecture,3.82,6.77,79.05,25.07,3.37,26.93,B+
S00310,8,Deep Learning,4.90,10.00,88.01,28.63,4.00,46.75,A+
S00310,8,Distributed Systems,4.24,6.29,83.92,24.05,4.00,27.78,B+
S00310,8,Project and Thesis,4.70,8.16,95.75,25.30,4.00,34.39,A
S00311,8,Deep Learning,3.54,8.91,96.42,20.45,3.56,28.17,B+
S00311,8,Distributed Systems,1.72,3.12,57.50,8.23,3.56,18.30,F
S00311,8,Project and Thesis,3.72,7.95,90.61,25.80,3.56,37.18,A
S00312,3,Algorithms,3.32,9.12,100.00,21.87,3.67,42.78,A+
S00312,3,Database Systems,3.56,6.27,87.46,17.24,3.67,27.15,C+
S00312,3,Computer Architecture,3.08,6.93,79.74,14.63,3.67,31.61,B
S00313,3,Algorithms,3.73,7.31,96.45,27.36,3.24,24.50,B+
S00313,3,Database Systems,4.37,7.51,75.81,26.66,3.24,34.26,A
S00313,3,Computer Architecture,2.55,4.53,77.96,10.74,3.24,35.27,C+
S00314,3,Algorithms,3.42,4.29,72.13,18.82,3.31,28.37,C+
S00314,3,Database Systems,3.79,8.07,100.00,27.61,3.31,42.45,A+
S00314,3,Computer Architecture,2.44,4.42,72.61,10.53,3.31,26.12,D
S00315,3,Algorithms,3.12,5.90,89.60,14.35,3.21,24.15,C
S00315,3,Database Systems,2.49,6.62,60.66,12.45,3.21,27.37,C
S00315,3,Computer Architecture,4.19,9.24,94.65,30.00,3.21,35.99,A+
S00316,7,Data Mining,4.83,8.10,80.31,22.38,3.30,26.83,B+
S00316,7,Cloud Computing,3.99,7.90,92.64,21.41,3.30,30.78,B+
S00316,7,Mobile App Development,3.74,8.07,72.04,24.33,3.30,25.58,B+
S00317,7,Data Mining,4.27,10.00,100.00,28.79,3.52,27.52,A
S00317,7,Cloud Computing,4.82,8.81,95.58,20.69,3.52,40.62,A
S00317,7,Mobile App Development,2.54,4.89,69.82,18.11,3.52,33.57,B
S00318,3,Algorithms,2.93,5.13,94.55,18.83,3.25,31.60,B
S00318,3,Database Systems,2.99,6.19,74.80,15.37,3.25,28.10,C+
S00318,3,Computer Architecture,4.05,7.67,72.04,16.25,3.25,36.42,B+
S00319,6,Artificial Intelligence,4.17,9.37,76.77,24.42,3.67,31.63,A-
S00319,6,Web Engineering,5.00,9.75,95.89,30.00,3.67,37.27,A+
S00319,6,Information Security,3.78,6.88,91.00,27.18,3.67,30.17,A-
S00320,5,Computer Networks,4.20,9.54,89.45,27.47,3.41,33.49,A
S00320,5,Machine Learning,1.70,3.56,67.66,9.37,3.41,21.84,F
S00320,5,Compiler Design,4.47,8.37,100.00,24.00,3.41,39.47,A+
S00321,5,Computer Networks,3.24,6.50,68.19,25.41,3.26,36.15,A-
S00321,5,Machine Learning,3.09,6.44,69.10,21.46,3.26,33.43,B+
S00321,5,Compiler Design,3.33,6.61,74.99,20.36,3.26,25.63,C+
S00322,8,Deep Learning,3.26,9.05,100.00,27.94,3.53,26.15,A-
S00322,8,Distributed Systems,3.81,7.85,88.59,16.50,3.53,34.40,B+
S00322,8,Project and Thesis,3.69,9.40,100.00,26.84,3.53,32.41,A
S00323,5,Computer Networks,2.97,4.86,72.48,18.52,3.82,26.53,C+
S00323,5,Machine Learning,2.38,7.92,82.17,21.50,3.82,28.70,B
S00323,5,Compiler Design,3.75,8.91,100.00,26.63,3.82,35.10,A
S00324,2,Data Structures,4.44,7.95,90.71,24.62,3.19,40.26,A+
S00324,2,Digital Logic Design,3.56,3.42,86.35,13.37,3.19,23.38,D
S00324,2,Linear Algebra,3.60,8.59,100.00,30.00,3.19,27.79,A-
S00325,1,Structured Programming,4.08,6.40,86.36,24.19,3.03,30.29,B+
S00325,1,Discrete Mathematics,2.41,5.86,63.82,16.74,3.03,16.23,D
S00325,1,Calculus,3.98,8.13,96.59,27.46,3.03,37.77,A+
S00326,1,Structured Programming,3.70,8.47,82.21,26.43,3.54,25.78,B+
S00326,1,Discrete Mathematics,2.11,7.75,83.71,21.91,3.54,33.08,B+
S00326,1,Calculus,1.39,2.24,77.10,7.62,3.54,9.82,F
S00327,7,Data Mining,2.21,4.71,54.57,17.21,3.38,31.98,C+
S00327,7,Cloud Computing,2.64,5.05,90.36,11.80,3.38,29.42,C
S00327,7,Mobile App Development,3.74,10.00,95.47,28.55,3.38,34.76,A+
S00328,3,Algorithms,3.04,5.46,74.74,17.67,3.29,25.32,C+
S00328,3,Database Systems,3.15,7.52,83.80,21.05,3.29,33.83,B+
S00328,3,Computer Architecture,1.91,3.44,73.29,11.27,3.29,21.57,D
S00329,1,Structured Programming,3.79,10.00,85.21,25.97,3.82,35.38,A
S00329,1,Discrete Mathematics,3.54,5.65,92.99,21.67,3.82,30.39,B+
S00329,1,Calculus,5.00,9.23,85.59,30.00,3.82,34.19,A+
S00330,6,Artificial Intelligence,5.00,8.99,95.81,26.47,4.00,33.32,A
S00330,6,Web Engineering,4.09,9.96,78.51,29.39,4.00,37.90,A+
S00330,6,Information Security,4.04,8.03,85.34,27.27,4.00,24.84,B+
S00331,4,Operating Systems,4.52,7.89,93.28,23.34,3.49,38.46,A
S00331,4,Software Engineering,2.54,6.64,86.29,17.42,3.49,27.95,C+
S00331,4,Theory of Computation,4.51,6.51,82.25,25.19,3.49,28.66,B+
S00332,1,Structured Programming,3.12,6.56,84.64,17.56,3.75,29.49,B
S00332,1,Discrete Mathematics,4.47,8.69,83.06,26.83,3.75,31.67,A
S00332,1,Calculus,4.05,7.28,83.12,23.93,3.75,29.75,B+
S00333,1,Structured Programming,3.14,6.38,80.57,19.30,3.53,34.59,B+
S00333,1,Discrete Mathematics,3.00,6.99,87.60,25.06,3.53,29.88,B+
S00333,1,Calculus,3.72,6.89,90.92,21.13,3.53,24.95,B
S00334,6,Artificial Intelligence,3.90,7.07,76.69,28.64,3.15,30.89,A-
S00334,6,Web Engineering,4.22,8.49,89.84,23.03,3.15,38.58,A
S00334,6,Information Security,1.71,4.94,87.10,11.01,3.15,18.59,D
S00335,1,Structured Programming,4.18,9.55,95.12,26.65,3.38,34.62,A
S00335,1,Discrete Mathematics,4.38,9.23,97.76,30.00,3.38,47.33,A+
S00335,1,Calculus,3.14,6.60,76.67,20.24,3.38,33.63,B+
S00336,7,Data Mining,3.77,7.25,91.13,23.25,3.72,28.62,B+
S00336,7,Cloud Computing,4.86,8.14,87.07,23.27,3.72,30.11,A-
S00336,7,Mobile App Development,5.00,6.33,84.66,25.80,3.72,31.02,A-
S00337,8,Deep Learning,3.71,9.69,77.76,24.12,3.23,28.14,B+
S00337,8,Distributed Systems,1.73,5.14,74.40,18.54,3.23,24.24,C
S00337,8,Project and Thesis,3.99,8.60,97.22,24.24,3.23,25.88,B+
S00338,3,Algorithms,2.75,7.03,78.66,20.70,2.96,29.44,B
S00338,3,Database Systems,2.90,5.33,68.04,10.60,2.96,20.64,D
S00338,3,Computer Architecture,3.41,8.89,83.24,21.98,2.96,32.71,A-
S00339,2,Data Structures,2.18,5.98,86.32,16.97,3.50,34.80,B
S00339,2,Digital Logic Design,3.22,7.91,94.49,18.22,3.50,29.01,B
S00339,2,Linear Algebra,4.69,10.00,99.50,24.00,3.50,37.62,A+
S00340,8,Deep Learning,2.59,7.55,87.18,21.73,3.38,31.31,B+
S00340,8,Distributed Systems,3.49,9.07,100.00,23.64,3.38,33.19,A-
S00340,8,Project and Thesis,3.23,6.16,77.96,19.48,3.38,31.89,B
S00341,4,Operating Systems,2.18,6.03,75.85,18.20,3.56,28.01,C+
S00341,4,Software Engineering,3.61,5.12,75.44,18.64,3.56,26.51,C+
S00341,4,Theory of Computation,4.15,7.06,95.59,23.22,3.56,34.32,A-
S00342,4,Operating Systems,4.98,8.89,100.00,26.04,3.21,34.19,A
S00342,4,Software Engineering,2.46,3.40,50.75,13.03,3.21,26.89,D
S00342,4,Theory of Computation,3.25,7.25,86.19,19.20,3.21,27.58,B
S00343,4,Operating Systems,3.49,5.92,93.57,23.01,3.59,32.08,B+
S00343,4,Software Engineering,2.39,4.66,100.00,11.77,3.59,31.47,C+
S00343,4,Theory of Computation,3.44,5.63,85.40,24.09,3.59,30.76,B+
S00344,8,Deep Learning,3.48,9.63,97.10,28.10,3.51,40.09,A+
S00344,8,Distributed Systems,2.75,9.28,97.07,19.09,3.51,29.06,B+
S00344,8,Project and Thesis,3.37,7.11,84.12,17.97,3.51,26.62,C+
S00345,8,Deep Learning,3.19,7.28,79.26,20.41,2.96,28.11,B
S00345,8,Distributed Systems,2.60,6.27,76.55,15.75,2.96,28.02,C+
S00345,8,Project and Thesis,3.80,7.49,73.14,23.54,2.96,31.23,B+
S00346,4,Operating Systems,5.00,7.66,81.74,29.07,3.39,31.38,A
S00346,4,Software Engineering,3.66,6.80,90.21,20.09,3.39,31.27,B+
S00346,4,Theory of Computation,3.44,7.31,84.56,23.31,3.39,27.51,B+
S00347,4,Operating Systems,4.08,7.22,94.36,23.49,3.57,33.88,A-
S00347,4,Software Engineering,3.50,7.68,90.00,22.77,3.57,35.44,A-
S00347,4,Theory of Computation,1.46,4.08,81.00,13.81,3.57,22.80,D
S00348,2,Data Structures,2.28,5.49,69.54,11.44,3.33,31.27,C
S00348,2,Digital Logic Design,2.55,5.53,77.21,15.91,3.33,28.90,C+
S00348,2,Linear Algebra,5.00,9.69,89.60,30.00,3.33,44.96,A+
S00349,1,Structured Programming,3.43,10.00,95.16,22.87,3.20,38.41,A
S00349,1,Discrete Mathematics,3.14,4.20,69.78,20.40,3.20,25.63,C+
